id,label
1470816682893582340,"Ganaremos en Primera Vuelta! Construiremos la coalición parlamentaria y de gobierno más amplia  e incluyente que garantice el cambio real y la defensa de la vida digna, del camino de la paz que hemos construido, la seguridad perdida y la democracia amenazada. ⁦@PactoCol⁩ https://t.co/yUipwVVdFf"
1471830069723152386,Vale la pena que @navendanog inicie investigaciones para determinar que está pasando en Manta. Las empresas de servicios públicos en muchos lugares están plagadas de corrupción y sobrecostos. https://t.co/01u0mShYkh
1468014509050761219,"La izquierda radical ha tratado de destruir la confianza ciudadana en la fuerza pública como estrategia para demoler la institucionalidad. 

Ahora los oigo hablando de mejoras salariarles, y seguridad jurídica. 

Crean los problemas para después salir a solucionarlos."
1465791677319335946,"La semana pasada se cumplieron 5 años de la firma del acuerdo de la Habana, y Colombia no tiene paz ni estable ni duradera. Tenemos 10 mil hombres en grupos armados. La paz no se firma en un papel sino surge del respeto a las instituciones. https://t.co/acLvk4H2O6"
1464202282027806723,"5 años después del acuerdo de La Habana los colombianos han entendido que la paz no es algo que se firma. 

La violencia en Colombia tiene que ver con el narcotráfico y no con la política. La impunidad en nada sirve. Las víctimas están olvidadas y la verdad perdida."
1463485918409637889,"5 años después del acuerdo de La Habana queda:
Impunidad y representación política regalada para criminales de lesa humanidad

Ninguna verdad y la negación de todos los delitos cometidos

El debilitamiento de las Fuerzas Armadas

El crecimiento del narcotráfico

Le llamaban paz"
1471291918185373697,"La seguridad es fundamental para que el país funcione, haya inversión, crecimiento económico y empleo.

#BarguilPresidente #DebatePorColombia @ELTIEMPO @WRadioColombia https://t.co/iCQGcMfXzl"
1470852989267099648,"#Ocaña es tierra pujante, con enorme potencial turístico y gastronómico. Hoy, en un nuevo aniversario, les envío un saludo fraternal y les anticipo años venideros llenos de progreso y bienestar. ¡La seguridad será clave!  #PorUnPaísMásJusto #BarguilPresidente https://t.co/cQdz4Ot4i5"
1470249206749224967,Si economía crece a todos les debe ir bien. Apoyamos iniciativa del pte @IvanDuque de solicitar aumento superior al 10% en el salario mínimo. Los trabajadores deben tener mayor capacidad de consumo para que la economía siga reactivándose. Importante mensaje el que da el gobierno.
1469806150761820165,La Ley #BorrónYCuentaNueva que impulsé en el Senado es una realidad que está ayudando a millones de colombianos que como Pedro se afectaron por la pandemia y los bloqueos. ¡La economía de los hogares es sagrada! Seguiremos en esta lucha en pro del consumidor #PorUnPaísMásJusto 🇨🇴 https://t.co/bcBdaawQjT
1469482797580619785,"Yo respeto a quien decidió dejar las armas y hoy está en la democracia. Hoy estamos en una competencia con argumentos 
A #Santrich lo defendieron con todo el vigor, salieron a decir que las acusaciones no eran ciertas y terminaron incumpliendo el acuerdo d paz #NoGireALaIzquierda https://t.co/HU01wuPdR5"
1469447716250034189,"Hoy desde las 7:00 pm los espero por @NoticiasCaracol y @lasillavacia para que conozcan mis propuestas en seguridad, educación, empleo, corrupción, salud y otros temas importantes, indispensables para construir un país más justo. 

#PorUnPaísMásJusto 🇨🇴 https://t.co/MUUr7ZpCU9"
1467629553975705601,"La muerte de “el paisa”, si es efectiva, cierra un capitulo tenebroso de nuestra historia, marcada por el secuestro, el asesinato, la extorsión, el narcotráfico y el más puro terrorismo. Un abrazo solidario a todas las víctimas de este criminal que le hizo tanto daño a #Colombia https://t.co/2KDyGbs6xt"
1467190803332317194,Además de esta casualidad también hablamos de la seguridad en el puerto. ¡Seguiremos recorriendo Colombia #PorUnPaísMásJusto!
1465494729873838081,Le envío un saludo afectuoso al senador @Juandiegogj por el percance de salud que tuvo. ¡Esperamos tenerlo pronto de nuevo trabajando por Colombia! https://t.co/BZtQmBaTtb
1463165079621353484,"Tenemos la responsabilidad ética y moral de usar los recursos existentes para sacar a 21 millones de colombianos de la pobreza. Donde podamos sacar petróleo y gas de una manera rigurosa y cuidadosa con el medio ambiente debemos hacerlo. #Fracking 

#PorUnPaísMásJusto https://t.co/5GYFrduwQV"
