source,target
3131248168,262814659
1045686310068006914,262814659
217577103,262814659
806600233933295624,262814659
1452099065378914307,262814659
1366799663526014981,262814659
1192641438800105473,262814659
3109004818,262814659
152750105,262814659
1181631044572897280,262814659
263467914,262814659
1120465070885146624,262814659
729979208,262814659
1441491021263556620,262814659
963043199341252608,262814659
1382153129702133761,262814659
1055917372622684160,262814659
1156636039760568322,262814659
1601197040,262814659
772244278059884544,262814659
938457920685125634,262814659
768354806,262814659
150679187,262814659
142897703,262814659
1278161569,262814659
142897703,262814659
1372992047393673230,262814659
3091309554,262814659
1397240910363217921,262814659
1275980808977821697,262814659
1268971528345059334,262814659
888875486822240256,262814659
1260857223355432960,262814659
745111908,262814659
1388671158120288259,262814659
2359615903,262814659
1327201488,262814659
940209666,262814659
1025075715966988288,262814659
363732882,262814659
1398094691749576705,262814659
3318159010,262814659
1426667264674340865,262814659
433710345,262814659
900398475120181249,262814659
1598721816,262814659
1335666635529711626,262814659
1100179878,262814659
182998451,262814659
1317513979099492353,262814659
472178682,262814659
2517985543,262814659
122602818,262814659
604817415,262814659
1112770573598408704,262814659
956967237709164545,262814659
57192589,262814659
462145090,262814659
71844329,262814659
218144350,262814659
230938600,262814659
758856351476953088,262814659
969827596832837632,262814659
711718260,262814659
577181040,262814659
1390802104407703557,262814659
1029012488296247298,262814659
839837390,262814659
1291478578757074945,262814659
227274783,262814659
1247342086208262145,262814659
1309567044296355841,262814659
160555883,262814659
1388671158120288259,262814659
1290844255846629376,262814659
1260397857267384321,262814659
1201679138744086528,262814659
1448012703478554639,262814659
114523162,262814659
465080178,262814659
306904374,262814659
51164886,262814659
1466781988153704448,262814659
1197499115132862464,262814659
1483546914,262814659
127663409,262814659
1283515174658465792,262814659
1075057398,262814659
909786240706281472,262814659
1206246094855905282,262814659
45106278,262814659
324007649,262814659
313977535,262814659
1142857525525696514,262814659
992428372339908608,262814659
1157753929419153408,262814659
221119656,262814659
727135165038878720,262814659
1388671158120288259,262814659
1077187219926994944,262814659
1154832981003001857,262814659
1105161589,262814659
3437925639,262814659
400348341,262814659
1193166991441436673,262814659
778205175106396161,262814659
506407673,262814659
1445124522106032133,262814659
292712806,262814659
292712806,262814659
292712806,262814659
292712806,262814659
900884176261586944,262814659
1332808893181943809,262814659
1246180763558649857,262814659
389837318,262814659
1285450299356913665,262814659
1332808893181943809,262814659
1661508913,262814659
383457364,262814659
1383093213955817475,262814659
841801894607618048,262814659
1419518563296194560,262814659
1408938534510206980,262814659
3295852338,262814659
481310801,262814659
1202258715384123392,262814659
92967143,262814659
1226663420314910720,262814659
1145289932,262814659
285941601,262814659
2256550377,262814659
1298704456809406465,262814659
1058100952174116866,262814659
1459971610551758864,262814659
1467123106137399296,262814659
551442359,262814659
1295524483755843585,262814659
1203036735124455424,262814659
1161715889361829888,262814659
1400318283295887360,262814659
988035773063729152,262814659
314840449,262814659
188519239,262814659
127699318,262814659
3014493772,262814659
120914336,262814659
1362141518,262814659
1313898733,262814659
1465009576911286277,262814659
1106839910,262814659
1457360889670258692,262814659
1219458657659822081,262814659
156462040,262814659
393409964,262814659
1144218488342552576,262814659
1464022505266552835,262814659
1358901037155962881,262814659
221119656,262814659
1120801970682499077,262814659
1458329072,262814659
1441934611945123846,262814659
877715559839879173,262814659
331045840,262814659
902972058,262814659
150046133,262814659
1453386545512292353,262814659
811296322385014788,262814659
1407373839143784461,262814659
1249523906123165696,262814659
1885283928,262814659
365796813,262814659
621710457,262814659
844543147443138561,262814659
955503910797574144,262814659
758396144326246402,262814659
1438563500989861897,262814659
376812303,262814659
3217202174,262814659
432621081,262814659
1288498999603933187,262814659
731881482457886725,262814659
467666707,262814659
1331936045114552320,108717093
1954489573,262814659
1463254635842396163,262814659
1131770000,262814659
1460965168377221124,262814659
898583534788644864,262814659
1457879965295390721,262814659
616398848,262814659
825129633922314240,262814659
1095989535052316674,262814659
1355520662589288449,262814659
1355520662589288449,262814659
198340170,262814659
1437198478459949068,262814659
707030639,262814659
1281760023740321792,262814659
1388671158120288259,262814659
127237421,262814659
534954203,262814659
108704295,262814659
2947412091,262814659
740775571,262814659
1190005199173226496,262814659
1152160093,262814659
137592434,262814659
803814493,108717093
314691736,262814659
931110066,262814659
1038544116,262814659
321071052,262814659
1197713808422293504,262814659
196812943,262814659
916516121263656960,262814659
1448103553315262471,262814659
1105161589,262814659
876817160,262814659
927747145,262814659
1415702920117501957,262814659
1320185052735692801,262814659
2926189578,262814659
1343969777954545664,262814659
1245091621844246529,262814659
827438358,262814659
753503352,262814659
88093961,262814659
51164886,262814659
233716332,262814659
143865015,262814659
132218465,262814659
285941601,262814659
1291217152054382596,262814659
1468936993,262814659
285941601,262814659
1372614680892604418,262814659
1332808893181943809,262814659
938539436,262814659
1229041377620766725,262814659
1242901612986851329,262814659
467666707,262814659
1331778194450608128,262814659
1426724440553971712,262814659
792880423,262814659
3366870730,262814659
1134829560317562881,262814659
172061145,262814659
45845602,262814659
231821585,262814659
99726889,262814659
1458154989411520516,262814659
2947412091,262814659
1185264887649447937,262814659
987848915641929728,262814659
300693505,262814659
1095989535052316674,262814659
1105161589,262814659
2331179741,262814659
1388825444791865349,262814659
1334300483910053890,262814659
799615048889069569,262814659
758396144326246402,262814659
789487975,262814659
127699318,262814659
127699318,262814659
127699318,262814659
316580139,262814659
902951520,262814659
1255564248,262814659
212347822,262814659
1143717800,262814659
1435915336986021888,262814659
1444846970036789252,262814659
766175882,262814659
1412207700998492161,262814659
1001968353135775744,262814659
1332808893181943809,262814659
93258694,262814659
126510523,262814659
2617681453,262814659
1432119278111805447,262814659
1460056150590775301,262814659
1022936235331989506,262814659
1123628780,262814659
270906598,262814659
1410823519445860353,262814659
1145633347,262814659
1142836339206963200,262814659
2373215786,262814659
2373215786,262814659
1448413544672899075,262814659
2158136405,262814659
1095989535052316674,262814659
1197616029716897797,262814659
1319764690914938881,262814659
138629130,262814659
1408938534510206980,262814659
233813207,262814659
76704095,262814659
1096088494768906246,262814659
104909490,262814659
288900653,262814659
339393715,262814659
786694297148096512,262814659
166346406,262814659
764189554626658304,262814659
902448212,262814659
764189554626658304,262814659
1197499115132862464,262814659
1274204787966443520,43395943
44452587,262814659
1373730450687021058,262814659
562461261,262814659
1436416858912133123,262814659
1260280738718593024,262814659
731881482457886725,262814659
221119656,262814659
1202258715384123392,262814659
2291870964,262814659
827940539077099520,262814659
872946912822951941,262814659
976692753575940096,262814659
1190752243848495104,262814659
1051226455756234754,262814659
1346221534365544448,262814659
338152580,262814659
236617690,262814659
1457539656594120709,262814659
1077187219926994944,262814659
1438563500989861897,262814659
1887181074,262814659
1134829560317562881,262814659
341525981,262814659
2225428381,262814659
1298704456809406465,262814659
136368318,262814659
572873975,262814659
3422260493,262814659
992834211655667719,262814659
1347092158784958464,262814659
68607799,262814659
1352115762824097798,262814659
988035773063729152,262814659
1464969997260894209,262814659
1268971528345059334,262814659
138606031,262814659
978304061933006850,262814659
908386640812560386,262814659
174664174,262814659
141416612,262814659
1403704691830165506,262814659
1310593584006082560,262814659
148898915,262814659
758396144326246402,262814659
187007125,262814659
1301309584276107266,43395943
127699318,262814659
127699318,262814659
127699318,262814659
1371873972137132034,262814659
3174373855,262814659
401726252,262814659
1574138022,262814659
1222735406,262814659
572268546,262814659
1223024970160377857,262814659
1382153129702133761,262814659
1283877960857067529,262814659
1448831019575021570,262814659
1412207700998492161,262814659
766175882,262814659
2970303334,262814659
935140717,262814659
46371782,262814659
155692407,262814659
4920543273,262814659
1236414605536215042,262814659
251751887,262814659
288900653,262814659
277226239,262814659
1325998417475235840,262814659
1208117271551459331,262814659
137878272,262814659
1295719973667700739,262814659
71673427,262814659
562165441,262814659
74757801,262814659
876817160,262814659
497044091,262814659
1429115992467283968,262814659
1457360889670258692,262814659
1105161589,262814659
437893055,262814659
295252410,262814659
1325884312424681474,262814659
1404857671975571456,262814659
167520539,262814659
1494048272,262814659
759711366,262814659
1332513187502166016,262814659
1175190336,262814659
103365545,262814659
630416290,262814659
1343969777954545664,262814659
718053505441861632,262814659
431230568,262814659
55122684,262814659
150406589,262814659
3303359759,262814659
1720194966,262814659
1466548877499240448,262814659
1021204281561616385,262814659
147346027,262814659
1096832935,262814659
758396144326246402,262814659
82374642,262814659
147355577,262814659
973014042,262814659
2556731990,262814659
1123352568355270657,262814659
150406589,262814659
1242714114,262814659
839333468303671297,262814659
338152580,262814659
1331425800348983298,262814659
3096881915,262814659
1458329072,262814659
184523453,262814659
327907513,262814659
1392388931694612481,262814659
1024421582339538944,262814659
955503910797574144,262814659
461415362,262814659
1195042425057746944,262814659
288900653,262814659
905002682,262814659
1459926428263276546,262814659
309146533,262814659
1255294440,262814659
221472187,262814659
466898633,262814659
1206624175307345922,262814659
1445472362384617472,262814659
446389805,262814659
127699318,262814659
127699318,262814659
127699318,262814659
880202040512839680,262814659
192956647,262814659
1412207700998492161,262814659
1412207700998492161,262814659
1295719973667700739,262814659
577181040,262814659
270906598,262814659
61551751,262814659
876817160,262814659
730880917485551616,262814659
1463254635842396163,262814659
1187523146213216256,262814659
335084178,262814659
142812341,262814659
285941601,262814659
517454937,262814659
744703785457618944,262814659
2963218402,262814659
463423871,262814659
1452338517015674897,262814659
3188800835,262814659
1440987195012272128,262814659
1095433378382397445,262814659
2373215786,262814659
150406589,262814659
150406589,262814659
46873311,262814659
147355577,262814659
1388671158120288259,262814659
718053505441861632,262814659
397618360,262814659
288900653,262814659
1382153129702133761,262814659
837793998,262814659
720417176990191616,262814659
446389805,262814659
1077187219926994944,262814659
284729897,262814659
284729897,262814659
3427376773,262814659
127699318,262814659
127699318,262814659
1412207700998492161,262814659
1412207700998492161,262814659
1142857525525696514,262814659
1295719973667700739,262814659
883700130695852033,262814659
1358144574,262814659
53308978,262814659
1379526599171829761,262814659
972455670825078785,262814659
1088116158593712130,262814659
1898933150,262814659
1240596177873186822,262814659
1898933150,262814659
876817160,262814659
141003720,262814659
1350563121891594243,262814659
285941601,262814659
285941601,262814659
2822398498,262814659
126441603,262814659
362649649,262814659
963043199341252608,262814659
1269971263352602626,262814659
139502069,262814659
1464584946442461190,262814659
1181612554403143680,262814659
749246182531166213,262814659
1218746598399844353,262814659
2457076724,262814659
1194817546299596802,262814659
1464412462561001472,262814659
1466972476844482564,262814659
1068620588,262814659
318673067,262814659
318673067,262814659
338098695,262814659
1453023650248945666,262814659
1396604195642429441,262814659
1954489573,262814659
551442359,262814659
128322928,262814659
169331770,262814659
1420719230127902726,262814659
301752420,262814659
1249087848600477698,262814659
1368406598,262814659
1438859206812184576,262814659
1436867016716165125,262814659
1448419064108535812,262814659
2603527219,262814659
1197616029716897797,262814659
1197616029716897797,262814659
792730136504328192,262814659
792730136504328192,262814659
221472187,262814659
1388671158120288259,262814659
339085662,262814659
1452099065378914307,262814659
1452099065378914307,262814659
1395739498852519937,262814659
1252589847493181441,262814659
230938600,262814659
3344050883,262814659
142493289,262814659
1427457544440750081,262814659
161267718,262814659
1394424248991637505,262814659
3080157124,262814659
253367014,262814659
142902014,262814659
1218627888972488705,262814659
1384981471274967043,262814659
114515774,262814659
74385725,262814659
1343969777954545664,262814659
1285208749045678080,262814659
141043260,262814659
127699318,262814659
1406043924947472395,262814659
881289004691410944,262814659
288900653,262814659
1412207700998492161,262814659
540120214,262814659
1434621257450987523,262814659
1372139253237477382,262814659
1242901612986851329,262814659
1464584946442461190,262814659
1400856777256808461,262814659
1432419917039652868,262814659
1384981471274967043,262814659
1388671158120288259,262814659
2500071131,262814659
288900653,262814659
703586004,262814659
827438358,262814659
1181633353453322241,262814659
348279926,262814659
114455219,262814659
1088116158593712130,262814659
1321540015072202752,262814659
984948519013371904,262814659
1118964235361488901,262814659
1343969777954545664,262814659
501847854,262814659
1196941608710787072,262814659
1233917227319123969,262814659
1433783572440227840,262814659
542897677,262814659
2949186802,262814659
2949186802,262814659
1002297471266148352,262814659
984882132299534336,262814659
707057266701242368,262814659
288900653,262814659
1077187219926994944,262814659
3363177358,262814659
2456074786,262814659
1216010072,262814659
133762450,262814659
1424814355779133440,262814659
1454174697273315328,262814659
1601197040,262814659
1172976413705744384,262814659
136717087,262814659
1398688543912910856,262814659
1004363445473562624,262814659
2734365981,262814659
889862055758581763,262814659
290915381,262814659
394275534,262814659
1276535708094734338,262814659
1200132526121136129,262814659
998517284,262814659
1384981471274967043,262814659
915318145405071360,262814659
2652001219,262814659
97326915,262814659
1343969777954545664,262814659
1464432026270978048,262814659
47733783,262814659
1389671022484496394,262814659
2873984648,262814659
73158126,262814659
290024127,262814659
1022936235331989506,262814659
1452099065378914307,262814659
1452099065378914307,262814659
827438358,262814659
288441779,262814659
193794269,262814659
1240620423731130368,262814659
170412267,262814659
1247269065464385545,262814659
224417737,262814659
1095310995382255616,262814659
1383093213955817475,262814659
127237421,262814659
534633053,262814659
3615573856,262814659
61551751,262814659
1450924320998494211,262814659
1142836339206963200,262814659
1360060434020245505,262814659
1433783572440227840,262814659
1433783572440227840,262814659
1433783572440227840,262814659
1433783572440227840,262814659
1433783572440227840,262814659
1433783572440227840,262814659
1433783572440227840,262814659
1433783572440227840,262814659
1433783572440227840,262814659
1373312275,262814659
1398428888888393729,262814659
1443571092958982145,262814659
1081060924541276160,262814659
1408938534510206980,262814659
1295719973667700739,262814659
1465132587412824064,262814659
741087356,262814659
1388671158120288259,262814659
1438925946036408320,262814659
60158946,262814659
1452338517015674897,262814659
1465147400188841987,262814659
628817236,262814659
233813207,262814659
942815697339604992,262814659
926545027643428864,262814659
1489221458,262814659
1255564248,262814659
976692753575940096,262814659
2423053533,262814659
893604284058742784,262814659
1453323654113239050,262814659
1208201202,262814659
1264394817125171202,262814659
1208201202,262814659
1416014970169479168,262814659
1206624175307345922,262814659
876817160,262814659
1398675558003793920,262814659
1422297339591593985,262814659
1427256530970324994,262814659
1188853188406976513,262814659
16148042,262814659
388303763,262814659
624252894,262814659
813824212741869572,262814659
1454011733438255110,262814659
1427457544440750081,262814659
1465141538032336896,262814659
1465132587412824064,262814659
1349720858,262814659
1465147400188841987,262814659
233813207,262814659
309371222,262814659
1444290490694782980,262814659
1443427396246458371,262814659
1443424370001653765,262814659
1443424370001653765,262814659
1443376806166466560,262814659
1443376806166466560,262814659
1441982794599567362,262814659
1441128872947245057,262814659
1443430400831934464,262814659
264249889,262814659
1441985210174689281,262814659
1444295980422209549,262814659
1444295980422209549,262814659
1443371886541426698,262814659
551442359,262814659
1357289797,262814659
2329393463,262814659
705377511,262814659
1463306340076556288,262814659
1454558723423326209,262814659
1283141803408011264,262814659
1168158358727213056,262814659
1438925946036408320,262814659
395616806,262814659
1441133174398980100,262814659
1443366974122250244,262814659
527576955,262814659
527576955,262814659
527576955,262814659
527576955,262814659
884964172471119872,262814659
1248093334763122689,262814659
1418378078280196099,262814659
1286069312567087105,262814659
177237498,262814659
280221643,262814659
507476139,262814659
