id,label
1132,CentroEsperanzaEs
1133,vamosconfico
1134,FedericoSeráNuncaPresidente
1135,LaJEPdebeDesaparecer
1136,FelizMartes
1137,23Noviembre
1138,HayTrampaEn
1139,UnPlagioEs
1140,EstoTieneQueCambiar
1141,MedellínConPetro
1142,ElCareGamín
1143,UnaTraiciónEs
1144,AutorretratoFedericoGutiérrez
1145,walkingthetalk
1146,SantiagoGomez
1147,UnMensaje
1148,CartelDeLaExperiencia
1149,OficinadeEnvigado
1150,saade
1151,FicoEsMiseria
1152,FicoDespilfarrador
1153,FicoDifamador
1154,FicoMasDeLoMismo
1155,VamosPorElCambio
1156,NietoLoaizaSenador
1157,28NApoyoAMiFuerzaPublica
1158,FarcSonTerroristas
1159,UnidadSinVetos
1160,PrimeraVuelta
1161,uncandidatoserio
1162,Minería
1163,Agricultura
1164,Turismo
1165,Legales
1166,YoVotoPorCristo
1167,UribismoMentiroso
1168,gabo
1169,SoyPorqueSomos
1170,unaguinaldoPara
1171,LaMaternidadSeraDeseadaONoSera
1172,NarcoHidroituango
1173,aFranciaLeDigo
1174,MiCandidata
1175,FranciaMárquezPresidenta
1176,PetroVicepresidente
1177,ConPetroHastaElFinal
1178,SoloElPuebloSalvaAlPueblo
1179,ManifestarseNoEsUnDelito
1180,GuardianesDeVida
1181,GobiernoDelPacto
1182,ColombiaProgresista
1183,Presidenciales2021
1184,Presidenciables
1185,soyporquesomos
1186,FranciaPresidenta
1187,LaGenteConRobledo
1188,AmayaPresidente
1189,NosUneLaEsperanza
1190,PoliticaCriminal
1191,JuntosUnSoloCorazon
1192,Empleo
1193,PatriotismoEconomico
1194,2doDebatePresidencial
1195,SolucionesParaColombia
1196,TransformaciónParaLaNación
1197,QuinteroTúPapá
1198,Imputado
1199,elhampondelasbolsas
1200,NoMasUribusmo
1201,UribeTieneMiedo
1202,SigaPalanteUribe
1203,GraciasPresidenteDuque
1204,Cinico
1205,Panaca
1206,HumorUribista
1207,FueraMORENAyALIADOS
1208,VIEJOSETENTAHIJUEPUTA
1209,OJALASEVALLA
1210,A
1211,ACOMPAÑARASUGRANPUTAMADREYA
1212,OVAYASEYACOMPAÑEASUCOCHINOYASQUEROSOYREPUGNANTEmanqlohizo
1213,Populismo
1214,SiguemeYTeSigo
1215,Opinión
1216,SONSA
1217,ATOLONDRADA
1218,LADRONA
1219,santosladrondepresidencias
1220,No
1221,Nobelbrechs
1222,TengoMemoria
1223,UdDrUribe
1224,TodosSabemos
1225,Fraude_Robo
1226,paracos
1227,genocida
1228,minihitler
1229,enanodiabolico
1230,VacanciaYa
1231,ElCambioesImparable
1232,UnidosparaConstruir
1233,JuntosPodemos
1234,ñeñepolitica
1235,odebrecht
1236,odebrechtgrupoaval
1237,UnaVelitaPorLou
1238,DiadelasVelitas
1239,BebedetiFalso
1240,Polombia
1241,Testimony2021
1242,D16
1243,ColombiaChanged
1244,EEUU
1245,ParoNacional6DIC
1246,NosEstanMatando
1247,ParoNacional1DIC
1248,CortePenalInternacional
1249,ONUHumanRights
1250,CIDH
1251,SOSCOLOMBIAENDICTADURA
1252,ColombiaBajoNarcoDictaduraAsesina
1253,LaPazEstaHaciendoTrizasAlUribato
1254,UribestiasEnViaDeExtincion
1255,UribeNarcoDictadorGenocida
1256,VerguenzaMundial
1257,PobrezaEs
1258,PazConTodasYTodos
1259,DuqueRatifiqueESCAZÚYa
1260,ESCAZÚ
1261,DuqueMataLaPax
1262,QueremosPaz
1263,SiALaPaz
1264,VacúnateContraLaCovid
1265,AlexEsRevolucion
1266,porestoseprotesta
1267,ComomeduelesColombia
1268,LosDanieles
1269,COP26
1270,ClimateCrisis
1271,ClimateJustice
1272,ClimateEmergency
1273,ColombianLivesMatter
1274,climatehypocrisy
1275,ClimateActionNow
1276,earthquake
1277,Narcoestado
1278,DuqueRenuncie
1279,SurvivingSophia
1280,Desgobierno
1281,ilegítimo
1282,Criminal
1283,DerechosCampesinosYa
1284,LaVidaEsFundamental
1285,FortalezaSenadorBolivarElPaisLeAgradece
1286,BravoSenadorBolivar
1287,FirmeConBolivar
1288,NiUnPasoAtras
1289,SiempreAdelante
1290,BolivarConLosJovenes
1291,NiUnVotoPorBobolivar
1292,PrimeraLineaAsesina
1293,YoMeLlamo
1294,MiCoalicionEs
1295,UnaEquivocacionEs
1296,TodosSomosElCapitanSolano
1297,UribeSomosTodos
1298,MarchasSiBloqueosNo
1299,ApoyoAMiFuerzaPublica
1300,EsmadAsesinoYViolador
1301,Allisonmelendez
1302,PoliciaNazional
1303,QueVergüenza
1304,SeguimosTrabajando
1305,MontealegreNoMeCalla
1306,130AñosPolicía
1307,DonIzquierdosoEstudieVago
1308,LAPalabraDelAñoEs
1309,LlegaDiciembreCon
1310,ConejoCabal
1311,NarcoGobierno
1312,colombiaenalertaroja
1313,UnaVerdadNecesariaEs
1314,FuerzaGuardia
1315,MingaIndigena
1316,Minga
1317,yoapoyolaminga
1318,TESTIMONY2021
1319,D3
1320,D1
1321,OJOalDato
1322,UribestialismoDelSigloXXI
1323,FueraMineriaDeJerico
1324,JericoEsPacto
1325,AntioquiaLiberadaDeUribe
1326,NoAlGuerrilleroFelicianoValencia
1327,N27
1328,N24
1329,NegarEsOlvidar
1330,OlvidarNoEsOpción
1331,N23
1332,mingaterrorista
1333,ElEncantoDeColombiaEs
1334,ParoNacional
1335,LoQuePorAguaVienePorAguaSeVa
1336,ModoBlackFriday
1337,NiUnaMenos
1338,tbt
1339,PeorGobiernoDeLaHistoria
1340,TenemosConQuien
1341,ConociendoAAlejandroGaviria
1342,ElCentroEsAlejandro
1343,ATENCION
1344,LaPazEsConHechos
1345,paz
1346,NecesitamosMás
1347,paronacional
1348,LaPalabraDelAño
1349,LaReinaDelMicrotrafico
1350,Diciembre
1351,KarenAbudinendeberiaestarenlacarcel
1352,Ecuador
1353,LosPecadosDeLaPazSon
1354,YoApoyoAlaPolicia
1355,ComunidadIEMP
1356,EventosProcu
1357,NotiProcu
1358,Mesas
1359,dengue
1360,PactoHistrionico
1361,ElCacas
1362,PetroDelincuenteHpta
1363,Narnia
1364,IncoherenciaHistorica
1365,EresSatanásPetro
1366,ElSalvador
1367,ProgresistaSigueProgresista
1368,AntiUribistaSigueAntiUribista
1369,NoAceptoALuisPerezEnElPacto
1370,Bitcoin
1371,Scolcoin
1372,blockchain
1373,DEFI
1374,economia
1375,porfavor
1376,Marx
1377,Terrorista
1378,Venezualizar
1379,Madurizar
1380,YoConfioEnPetro
1381,petroeshambre
1382,bogotáHumana
1383,bitcoin
1384,KeiserReport
1385,OpenSociety
1386,YoVotoPetro
1387,MiFamiliaVotaPetro
1388,MiBarrioVotaPetro
1389,MiLocalidadVotaPetro5️⃣5️⃣8️⃣6️⃣
1390,MiEmpresaVotaPetroPresidente
1391,YoSiAceptoALuisPérezEnElPacto
1392,NuncaMasEsmad
1393,PreguntaYamid
1394,LoÚltimo
1395,ElProyectoTurbay
1396,NoMásCarreta
1397,UnGiroALaIzquierdaEs
1398,LeyDeSeguridadCiudadana
1399,ZonasLibresDeDrogra
1400,TrabajarDeCorazón
1401,FacebookLive
1402,Santander
1403,Selegalizalajusticiaprivada
1404,Plenaria
1405,PorSiTeLoPerdiste
1406,ProcurandoSoluciones
1407,IDIPRON
1408,JAC
1409,RegionalCundinamarca
1410,Pacho
1411,Derechos
1412,SantaCruzDelIslote
1413,Coosalud
1414,SanBernardo
1415,Matrix
1416,PetroCuentaConmigo
1417,NoLeTengoMiedo
1418,HptasLadronesDeAire
1419,SoyParamilitar
1420,NarcoTerrorísta
1421,CríminalDLesaHumanidadM19
1422,CartelDeMedios
1423,QueHorror
1424,petrohampónelpueblonoesgüevón
1425,UribismoCriminalParamilitar
1426,NoAlaLeySeguridadCiudadana
1427,DuqueParaco
1428,DuqueBastaYa
1429,YoNoLeTengoMiedoAPetro
1430,fascistas
1431,Comunista
1432,Golpista
1433,NarcoTerrorista
1434,PetroEsColombia
1435,GetWellSoonYoongi
1436,Cuba
1437,Argentina
1438,Chile
1439,ReconciliacionYPaz
1440,TardeOTemprano
1441,Ureña
1442,Meta
1443,Caimito
1444,PHEPNEG
1445,AhoraONunca
1446,FuerzaColombia
1447,colombia
1448,chile
1449,boris
1450,PrimeraLinea
1451,nomaspetro
1452,petrocorrupto
1453,votemoscontrapetro
1454,PetroEsFarc
1455,RenovemosElCongreso
1456,Seguimos
1457,EstoyHastaLaCoronilla
1458,SaltoElectoral
1459,Petronoespresidente
1460,Petroperdiodenuevo
1461,ColombiaElige
1462,dialoguemosconfajardo
1463,QueGonorrea
1464,pedagogia
1465,carnetcovid
1466,Plandemia
1467,rataspublicas
1468,nomasrataspublicas
1469,Odebrecht
1470,ElControl
1471,OjoConLasEncuestas
1472,PrensaBasura
1473,ElQueLaHaceLaPaga
1474,ApoyoMiFuerzaPublica
1475,HágaleCabal
1476,VotoDirectoXCabalSenado
1477,YoEstoyConLaTiaCabal
1478,LegítimaDefensa
1479,LloratónMamerta
1480,CabalAlSenado2022
1481,ApoyemosACabal
1482,Soy100PorCientoCabal
1483,GenteDeBien
1484,FelizNavidad
1485,duquedictador
1486,LeyDeSeguridadCiudadanaEsDictadura
1487,DictaduraEnColombia
1488,UnaAmenazaEs
1489,UnVagoEs
1490,YoSoyBulova
1491,GenteDeBienEs
1492,ReformaTributaria
1493,KarenAbudinen
1494,EsUnaCalamidad
1495,NoVotarePor
1496,LaNietaElegida
1497,NomasUribismoCriminalEnColombia
1498,danasco
1499,Cinica
1500,Desprecio
1501,PuebloHonesto
1502,Financiar_ElVandalismo
1503,RecicladoresArtistas
1504,FFMM
1505,BacrimDelMatarife
1506,VamosmalenBogotaconNayibe
1507,ClaudiaLopezDesastrosa
1508,ConMiTraficoNoTeMetas
1509,SomosMuchosMuchosMas
1510,21añossinmetro
1511,FirmesConLaCCE
1512,gaviriaNoMas
1513,MinSalud
1514,imbécil
1515,BuenasNoches
1516,DeLaCalleRespeteALosPolicias
1517,cali
1518,TraidoraDelAño
1519,TraidorALaPatria
1520,Humberto
1521,Idiota
1522,Nuevoliberalismo
1523,Elecciones2021
1524,BoricPresidentedeChile
1525,COLUMNA
1526,UnGiroALaIzquierda
1527,PaisDeCafres
1528,DerechoADefender
1529,SoberaníaNacional
1530,Uber
1531,JurassiRobledo
1532,EsUnaMentira
1533,Robledo
1534,ElMejorRegaloEs
1535,Política
1536,unidosVencemosAPetro
1537,lacosechadeUribe
1538,EsConHechos
1539,NHMN
1540,TodosAlascalles
1541,TerrorismoDeEstadoEnColombia
1542,ParaMilitaritmsIsNotDemocracy
1543,ColombiaIsADictatorialRegyme
1544,NoAlProyectoSeguridadCiudadana
1545,ATENTOS
1546,PatriaGrande
1547,D19
1548,ElProtagonistaDelAñoEs
1549,FelizNavidad2021
1550,JovenCabal
1551,DuqueMentiroso
1552,DuqueResponda
1553,Atentado
1554,LíderSocial
1555,AlemanaPTE
1556,SosColombia
1557,CaliDeGuerra
1558,PuertoResistencia
1559,AmorAPrimeraLínea
1560,SeAcabóLaImpunidad
1561,JUSTICIAPARAJHOANSEBASTIÁN
1562,VickyYoVotoPorPetroYQue
1563,VickyBastaYA
1564,YoApoyoAlEsmad
1565,RevistaSemana
1566,CuenteConMiVotoPetro
1567,UnaTraicionEs
1568,LosExpresidentesSon
1569,EstadoNacional
1570,EleccionesChile2021
1571,ElMierdas
1572,soscolombia
1573,EscobarUribismo
1574,YoVotoPacto
1575,D22
1576,unarataigual
1577,OpColombia
1578,SOSCaliDDHH
1579,paronacional5j
1580,EstamosHaciendoHistoria
1581,EnModoNavidad
1582,EnModoRepresiónSocial
1583,duquebloqueaalpueblo
1584,DuquePareLaMasacre
1585,Alerta
1586,SeguimosUnidos
1587,ExigimosDemandasSocialesNosDieronInyeccionesLetales
1588,DerechoARespirar
1589,yoMeLlamo
1590,ElChalecoNoLoCuelgo
1591,SátrapasEnElCongreso
1592,DuqueDictador
1593,OJOALDATO
1594,UribeAgroAsesino
1595,LeyAndresEscobar
1596,DelLadoParaco
1597,SOSLAGOCALIMA
1598,D23
1599,ColombiaSOSDDHH
1600,PoliciaCriminal
1601,PorelPactoHistórico
1602,PetroBastaYa
1603,petroterrorista
1604,Neoguerrilleros
1605,PetroEsComunista
1606,PetroSeraderrotado
1607,Petroodialosempresarios
1608,PetroIrresponsable
1609,ElChavezDeColombia
1610,EnergíasLIMPIAS
1611,hampon
1612,NOMASPETRO
1613,SinVerguenzaHP
1614,ActitudTanParaca
1615,ParemosAPetro
1616,M19
1617,DIFERENCIA
1618,VOS
1619,MORIR
1620,SoSColombia
1621,PetroEsUnHampón
1622,primeralinea
1623,AUC
1624,petronuncaserapresidente
1625,Rosa103
1626,Camara
1627,Animalista
1628,PetroPesidente2021
1629,LulaPresidente2022
1630,Cambio
1631,VivaChile
1632,petrinridiculo
1633,Diosnosguardedepetro
1634,PetroNuncaSeráPresidente
1635,ChileLindo
1636,VivaAllende
1637,AdelanteChile
1638,virus
1639,BoricDestruyeTodo
1640,COMUNISTASDESTRUCTORES
1641,catastrofe
1642,yosoy1ralinea
1643,SOSChile
1644,NoPetro
1645,PETROPRESIDENTE
1646,NoAlComunismoEnAmerica
1647,FakeNews
1648,NarcoIzquierda
1649,PactoTerrorista
1650,ChileRetrocede
1651,BoricPresidentedeChile2022
1652,ElChávezDeColombia
1653,PetroEsSocialista
1654,PetroCastroChavista
1655,PetroEsFarcomunes
1656,PorcualquieramenosPetro
1657,ChileComunista
1658,chilezuela
1659,EldelasBolsas
1660,HoyBoricEnChileMañanaPetroEnColombia
1661,PetroDesquiciado
1662,Nicaragua
1663,colombianos
1664,LatinoAméricaUnida
1665,PetroSiempreSeraCandidato
1666,PetroJamasSeraPresidente
1667,Rectitud
1668,Honestidad
1669,Cero
1670,Parapolitica
1671,SillaVacia
1672,Retirar
1673,petrodemagogo
1674,cambioya
1675,elecciones2022COL
1676,YoNoOlvido
1677,PetroNO
1678,PetroEsCaos
1679,Milenials
1680,PandoraPapers
1681,NoMásUribeNuncaPetro
1682,Rosita
1683,criminal
1684,incendiar
1685,Palacio
1686,PETRO
1687,PRESIDENTE
1688,PactoHisterico
1689,SalvadorAllende
1690,GabrielBoricPresidente2022
1691,Venceremos
1692,LatinoamericaUnida
1693,BOGOTA
1694,ReporteCoronell
1695,SalarioReal
1696,Mentiras
1697,M
1698,falsario
1699,FajardoGEAUribismo
1700,PetroEsMuyBruto
1701,SicariatoJudicial
1702,Narcotráficante82
1703,UribeElCáncerDeColombia
1704,bruja
1705,ijicinil22
1706,MeLaJuegoTodaConPetro
1707,SoyJovenCabal
1708,petrofundeunequipo
1709,PetroEsUnPeligro
1710,mipeorenemigosoyyo
1711,PanamaPapers
1712,UribismoNoEsDerecha
1713,100porcientocabal
1714,lloratonmamerta
1715,SOS
1716,SomosCabal100
1717,SeVieneElFraude
1718,AgricultoresConMFCabal
1719,abudinearon
1720,DIOSyPatria
1721,SaludoALaBandera
1722,lloratoncabalista
1723,LloratónUribista
1724,PetroSeraDetorrado
1725,CAGARSE
1726,papelhigienicoELCACAS
1727,Fujimori
1728,Pinochet
1729,Lafaurie
1730,SpamDeTetas
1731,SoyCabal100PorCiento2022
1732,Soyjovencabal
1733,leymordaza
1734,izquierdamiserableyasesina
1735,ColombiaEsUnaDictadura
1736,ReformaALaJusticia
1737,parida
1738,ColombianGenocide
1739,CapitalistRegime
1740,NosEstanMasacrando
1741,QuienDioLaOrden
1742,QuePareElGenocidio
1743,ProtestaSocial
1744,Vandálica
1745,PalocaViolencia
1746,PetroCobardeMentiroso
1747,Asesinos
1748,uribeAsesino
1749,QuienLosMato
1750,HIJUEPUTA
1751,CORRUPTOS
1752,dictadurauribestia
1753,PilloVsSeguridad
1754,policiaNAZIonal
1755,PetroPromueveElHambre
1756,DesemascararLaP
1757,LeonValencia
1758,Inaceptable
1759,FalsosPositicos
1760,ClaudiaDioLaOrden
1761,CatalinaValencia
1762,ClaudiaBipolarNoMalGasteLosRecursos
1763,mártir
1764,ReformaPolicialYa
1765,NeoGestapo
1766,Transmitrancón
1767,teniaQueDecirseYSeDijo
1768,Ineptos
1769,TransmiLleno
1770,TransmiLento
1771,nomascarreta
1772,RegresarAClases
1773,TenemosConQuién
1774,EducaciónConMejorFuturo
1775,DeLaCalleGuerrilleroDeEscritorio
1776,abudinadordeideas
1777,jenniferidardepropuestas
1778,PROCESOdePAZ
1779,CRETINO
1780,malparido
1781,ElMuñecoVentrílocuoDeLasFarc
1782,NarcoAcuerdo
1783,FarcEp
1784,CálleseMalditoDeLaCalle
1785,ViejoCacreco
1786,RespeteLaPoliciaDeLaCalle
1787,bandido
1788,RazaDeCafresTrampososYBandidos
1789,Policia
1790,LaFarcsaPazDeSantosFarc
1791,maestrosdeconstreñirydeformar
1792,arrodillado
1793,PACTOHISTORICO2022
1794,FicoSoñandoYDisvariando
1795,petroelpaquetechileno
1796,HÁGAMEELHIJUEPUTAFAVOR
1797,FicoFiasco
1798,ORGIA
1799,COLOMBIA
1800,PobreFico
1801,PobreFederico
1802,PobreGueva
1803,PetroALaCarcel
1804,unidossomosmasfuertes
1805,DejenDeAbudinear
1806,LosPelaosDeMiCorazón
1807,ClaudiaInepta
1808,SiganVotandoMal
1809,Quintero
1810,SiALOnorte
1811,ALOnorteSI
1812,ClaudiaLopezLaPeor
1813,NeoliberalismoNuncaMas
1814,NoEsNo
1815,estoyhastalacoronilla
1816,EsperanzaGalánValenzuela
1817,PRC
1818,Esinaudito
1819,taxi
1820,Petardo
1821,yoapoyoauber
1822,Didi
1823,indrive
1824,EsCuestiónDeDignidad
1825,Nomascastrouribismo
1826,paredón
1827,elmatarife
1828,uribeestadesesperado
1829,elcacas
1830,MaricaYa
1831,RATA
1832,HAMPONDELM19
1833,M19HAMPONES
1834,PETROPRESIDENTE1
1835,URIBESTIA1
1836,UribeEsUnFelicienKabuga
1837,MaestrosPorSiempre
1838,PasionxCuba
1839,CubaViveyEduca
1840,tesis
1841,arias
1842,matarife8k
1843,uribeElPatronDelMal
1844,NarcoTrafico
1845,Dracula
1846,lascosascomoson
1847,0joConEl2022
1848,VdelaTorre
1849,DonIvan
1850,Presidencia
1851,PillosVsSeguridad
1852,ClanDelGolfo
1853,Yoapoyolaseguridadciudadna
1854,rpc
1855,CepedaSenadorDeFarc
1856,ColombiaUnidosContraElFascismo
1857,VamosColombia
1858,EnColombiaSePuede
1859,PETROPRESIDENTEDECOLOMBIA20222026
1860,IvanDobleMoralHP
1861,PásenlaASalvo
1862,GobiernoAsesino
1863,DictaduraColombiana
1864,ParaAhí
1865,DictaduraenColombia
1866,OJOCONEL2022
1867,EstatutoDeSeguridad
1868,CalladosNoNosQuedaremos
1869,DóndeEstánLosDesaparecidos
1870,Ojoal2022
1871,NosGobiernaUnaMafia
1872,EsaViejaHP
1873,gonorrea
1874,PetroVagoEnredadorYFantoche
1875,LoPeordel2021
1876,gustavopetropresidente2022
1877,ElCacasTrabado
1878,PetroEsNeronNavarrete
1879,ComunistasAsesinosCorruptos
1880,ComumistasEnfermosMentales
1881,ComunistasPsicópatas
1882,ComunistasFueradeColombia
1883,PrimeraLíneaAsesina
1884,MingaAsesina
1885,RevocatoriaClaudiaLopez
1886,RevicatoriaIvanOspina
1887,IzquierdaEsComunismoPuro
1888,pelmazo
1889,PetroEngañador
1890,PetroRaboDePaja
1891,IvanCepeda
1892,ReviviendoLaHistoriaMamerta
1893,DerechaUnidaYa2022
1894,Vzla
1895,guerrillero
1896,mideseoes
1897,Madellin
1898,PetroNeronNavarrete
1899,nn
1900,neronnavarrete
1901,Meontriste
1902,Dignidad
1903,RevocacionDeMandato
1904,PetroEstáDesesperado
1905,PetroJamásSeráPresidente
1906,guapo
1907,pendejo
1908,GraciasESMAD
1909,PalacioDeJusticia
1910,FAKENEWS
1911,petroñerismoChuchento
1912,PetroEncantadorDeCerdos
1913,PetroEncantadosDePuercos
1914,SiempreHayUnTrino
1915,IzquierdaRetrasadaMental
1916,ElFalsario
1917,petroHampon
1918,Dimash
1919,DimashQudaibergen
1920,PetroHamponHpta
1921,ElCacasJamasSeraPresidente
1922,asesino
1923,secuestrador
1924,petrocriminal
1925,PetroelPeorAlcaldedelaHistoriadeBogota
1926,petronoesDecente
1927,PetroJuegueLimpio
1928,PetroIncendiaAColombia
1929,PetristasCochinos
1930,LaBolsaDePetro
1931,PetroCorrupto
1932,PetroCash
1933,petroalacarcel
1934,PetroIndecente
1935,petroladron
1936,UribeTerrorista
1937,revoluciónCypto
1938,petroesunhampón
1939,PactoHisórico
1940,PactoHistoricoVenceremos
1941,paismiseria
1942,nopuesgracias
1943,ospina
1944,VelascoPresidente
1945,creerlesTanDificil
1946,uribeMafioso
1947,uribeYsusFalsosPositivos
1948,Petropresidente2022
1949,DelincuentesParpetados
1950,Navidad2021
1951,barranquilla
1952,cartagena
1953,OJOYDóndeEstán
1954,Usted
1955,MalditoTerrorista
1956,Destruirnos
1957,MaduroYOrtega
1958,Mitomano
1959,Hipócrita
1960,PetroExpropiadorTirano
1961,VamosDeLasCallesALasUrnas
1962,MeonTriste
1963,NoComaCuento
1964,ROBLEDOPRESIDENTE
1965,QueTristeza
1966,ColombiaNoOlvida
1967,PetroPresiente
1968,JovenesAVotar
1969,UnGranFraudeEs
1970,Vergüenza
1971,PenaAjena
1972,QuéCarajos
1973,ColombiaMeDueles
1974,PorFavorParen
1975,MeEnferma
1976,QuinteroSeVa
1977,MargaritaRestrepoCorrupta
1978,MargaritaRestrepoBastaYa
1979,MargaritaRestrepoLaPopeye
1980,Horca
1981,ElMundoAlRevés
1982,R9BAN
1983,SUBSIDIOS
1984,ticktickBOOMmovie
1985,XiJimping
1986,SoyUribista
1987,ColombiaConPetro
1988,Congreso
1989,6MillonesDeVotos
1990,PetroNuncaDiraEso
1991,UribatoGenocida
1992,SocialismoEsMiseria
1993,FueraPetro
1994,PetroIncendioEl2021
1995,unainocentadaes
1996,PaLaPresidencia
1997,MásHuecoFiscal
1998,PetroIncendióEl2021
1999,NoMasCarreta
2000,CubaLibre
2001,ConPetroPerdemosLaLibertad
2002,NoMasOdio
2003,BloqueosAsesinos
2004,NOPETRONOURIBE
2005,ElPasoFinoCriminalSíExiste
2006,QueremosLaVerdadDeLos12Apóstoles
2007,UribeEsDelCartelDeMedellín
2008,DuqueMandóAMatarnos
2009,ÑeñeGobierno
2010,YaTeVíPegadoDeLaTeta
2011,TeCustodiaUnBatallón
2012,UribismoAsesino
2013,hueleamiedo
2014,petrotienemiedo
2015,petroestaasustado
2016,ElQueSeaMenosPetro
2017,VayaDuerma
2018,neoliberalismonuncamas
2019,ExministrodeñasEPS
2020,Razadecafrestrampososbandidoshamponesculiflojosculiprontas
2021,DeEsteAnoNoOlvido
2022,denunciar
2023,PerversosCongresistas
2024,revocatoriaparaca
2025,NoMirenArriba
2026,ElUribismoSeVa
2027,DontLookUp
2028,sepuede
2029,MercaderDeLaFe
2030,LoPeorDel2021
2031,SOSBogotá
2032,razadecafrestrampososhampones
2033,Noesfamaasison
2034,Quinteroseva
2035,RifiRafe
2036,Caicedo
2037,NosQuierenAbudenearLaAlcaldia
2038,Narcolombia
2039,inocentadaes
2040,QuinteroSeQueda
2041,Candidato
2042,independiente
2043,CentroDemocratico
2044,IvanZuluaga
2045,Uribe
2046,UribeYUribismoNoVanMás
2047,DiaDeLosInocentes
2048,VergüenzaColombia
2049,HAMPA
2050,HonorablePolitico
2051,CreoQueElMal
2052,LogicaMamerta
2053,SiguemeYTeSigoDeVuelta
2054,SIGUEME
2055,SiguemeYTeSigoAlInstante
2056,SiguemeYTeSigoEnSegundos
2057,SiguemeYTeSigoYa
2058,SiguemeYTeSigoVOX
2059,ElDescaroDelAnoEs
2060,ElDescaroDelAñoEs
2061,falsaria
2062,ElDescaroDelAño
2063,eldescarodelaño
2064,EldescarodelañoEs
2065,BolivarEstafador
2066,PrimeraLineaTerrorista
2067,UNSUEÑOROTO
2068,HAMPONESM19
2069,ParoTerrorista
2070,FueraCorruptosDeMedellín
2071,DanielSeVa
2072,FinanciadorYAsesino
2073,TodosRoban
2074,primeralineaterrorista
2075,ColombiaDespierta
2076,NoMásUribismo
2077,Inocentes
2078,petroesISIS
2079,alaizquierdaencolombianiagua
2080,NoALasDrogas
2081,PetroEsEsperanza
2082,PetroEsElPueblo
2083,PetroElChavezDeColombia
2084,PorCualquieraMenosPetro
2085,petroespetro
2086,petroesmuerte
2087,JusticiaSocial
2088,PetroBandido
2089,PetroSeQuedoSolo
2090,EsperanzaGomez
2091,PetroNoseraPresidente
2092,petroeshambreymuerte
2093,petroeselhombre
2094,PetroEsPobresa
2095,PetroUnHampon
2096,PetroUnFracasado
2097,PetroUnCorrupto
2098,PetroUnBandido
2099,PetroEstaUntadoDeSangraDeColombianos
2100,AurelianoPutoGuerrillero
2101,PorEstoYMuchoMasPetroJamasSeraPresidente
2102,PetroEsMuerte
2103,ElEstafadorEsMuerte
2104,petroasesinodebebes
2105,PetroEsHambreDePoder
2106,Col
2107,PágueleADonOrlando
2108,fascismo
2109,Falsario
2110,Namaskaram
2111,EsteAñoNoOlvido
2112,DesmondTutu
2113,QEPD
2114,DeEsteAñoNoOlvido
2115,DeLaResistenciaAlPoder
2116,EnYurumanguíNosFantanDos
2117,Datos
2118,Noticias
2119,PGNalDía
2120,agradecer
2121,compartir
2122,DIARI
2123,CompromisoColombia
2124,PetroEconomia
2125,petroesunpeligro
2126,ComunismoEsMiseria
2127,ComunismoOLibertad
2128,ElMentirosoEsLadrón
2129,ElCartelDeLosSoles
2130,ElCartelDelMicrófono
2131,PetroMiente
2132,cualquieramenospetro
2133,farc
2134,m19
2135,epl
2136,eln
2137,narcofarc
2138,NoMásServicioMilitar
2139,saludmental
2140,TodosContraRodolfo
2141,LaIzquierdaDestruye
2142,EsConAlejandroGaviria
2143,Consulta13DeMarzo
2144,NoMiresArriba
2145,EnYurumanguíNosFaltanDos
2146,LosQueremosVivos
2147,InMemoriam
2148,vanegas
2149,PetroGolpistaFrustrado2021
2150,LoPeorDel2021PetroYBobolivar
2151,CámaraBogota
2152,Senado
2153,noalfascismo
2154,ParoNacional27DIC
2155,Gingivitis
2156,SanjoseDeApartado
2157,EncantoDisney
2158,LoPeorDe2021
2159,DescaroD
2160,ElDescaroDelañoEs
2161,Matarife1087985
2162,Odebretch
2163,Latinoamérica
2164,HidroItuango
2165,CPI
2166,Coffee
2167,Tuesday
2168,Martes
2169,Urgent
2170,NoMasMiedo
2171,DanielSeQueda
2172,2022NewYear
2173,NomasReeleccionCongresistas
2174,En2022Quiero
2175,paramilitarismo
2176,PetroAsesino
2177,NarcoSantosFarc
2178,2022SinQuintero
2179,2022SinPetro
2180,QuinteroTieneMiedo
2181,TodosAVotar
2182,RevocatoriaFraudulenta
2183,2022AñoDelCambio
2184,quinterosequeda
2185,JohnMiltonPresidente2022
2186,PactoHostorico
2187,chaouribato
2188,UribePorSiempre
2189,UribismoSeVa
2190,UribeSeVa
2191,RegistraduriaCorrupta
2192,Revocatoriafraundulenta
2193,uribeGenocidaElMundoLoSabe
2194,NiUnVotoPorElCentroDemocratico
2195,LeTemoA
2196,NoMasUribismoEn2022
2197,AQuemarElUribismo
2198,ManguitoAgmeth
2199,s
2200,ColombiaPuede
2201,colombiadecide
2202,colombiaelige
2203,Paz
2204,Democracia
2205,ElAñoQueVieneEspero
2206,Quesevayanellos
2207,CarcelParaUribe
2208,PetroCaTrasCa
2209,VotoListaDelPactoHistorico
2210,yorevocojepycortes
2211,razadecafrestrampososbandidos
2212,RenuncieProcuradora
2213,DileNoALaPólvora
2214,FelizAño2022
2215,Feliz2022
2216,Gracias2021
2217,FelizAnoNuevo
2218,ExperienciaParaAntioquia
2219,RegionalPutumayo
2220,100Cabal
