source,target
62154340,1395
175806207,1396
31162623,51
43395943,59
1387812343162277888,1397
100006904,1398
100006904,1334
53187962,93
53187962,1399
53187962,88
53187962,91
53187962,94
53187962,95
53187962,88
1729302205,1400
110590953,148
110590953,1401
110590953,112
98781946,1402
3544845552,1403
213769894,193
213769894,193
150444438,204
150444438,204
150444438,1404
150444438,204
150444438,1404
373138480,1405
373138480,204
373138480,137
373138480,66
219990061,223
219990061,224
219990061,169
219990061,169
219990061,219
219990061,219
219990061,225
473338133,1406
473338133,1407
191465222,38
191465222,1408
191465222,1409
191465222,282
191465222,1409
191465222,1410
191465222,258
191465222,1411
191465222,258
191465222,1412
191465222,1413
191465222,258
191465222,137
191465222,38
191465222,137
191465222,1414
242425204,317
242425204,318
179584524,1484
1729302205,1950
1729302205,1484
213769894,190
175806207,1396
31162623,66
31162623,66
31162623,66
31162623,51
31162623,51
31162623,51
31162623,2111
31162623,2112
31162623,2113
100006904,2062
100006904,2114
100006904,2026
933739074401251328,2115
933739074401251328,2116
110590953,2030
50981729,2060
50981729,906
50981729,743
150444438,2117
219990061,169
219990061,219
219990061,218
219990061,219
219990061,218
219990061,271
219990061,169
219990061,271
473338133,2118
473338133,234
473338133,2119
473338133,2120
473338133,2121
191465222,283
191465222,768
191465222,258
242425204,2122
242425204,309
242425204,2123
100006904,77
1729302205,2213
110590953,2214
110590953,2215
110590953,2183
110590953,2216
38670671,2183
98781946,2205
50981729,2183
1466003185,2030
80417990,2217
80417990,2215
80417990,2218
473338133,2118
191465222,2219
242425204,317
242425204,318
148925237,2536
175806207,13
175806207,2537
175806207,201
175806207,2537
175806207,201
175806207,2261
31162623,66
1387812343162277888,2330
154021500,2261
154021500,2538
1729302205,2539
1729302205,768
110590953,1436
110590953,4
110590953,2272
110590953,145
110590953,112
110590953,2378
110590953,2261
110590953,2540
110590953,112
110590953,2541
110590953,112
110590953,2542
110590953,2543
110590953,112
206486600,2544
213769894,193
213769894,2545
213769894,193
213769894,193
213769894,2546
219990061,217
473338133,169
473338133,2272
191465222,137
191465222,273
191465222,145
191465222,258
191465222,38
191465222,2547
191465222,2548
191465222,267
191465222,2272
191465222,267
191465222,137
191465222,2549
191465222,1408
191465222,2550
191465222,306
191465222,217
191465222,2551
191465222,2552
191465222,267
191465222,38
191465222,137
191465222,2549
191465222,2553
191465222,260
242425204,309
242425204,317
242425204,318
242425204,309
242425204,309
25185308,2871
262814659,2872
262814659,2873
262814659,2874
262814659,2875
148925237,32
148925237,2876
175806207,2877
175806207,2878
175806207,2537
175806207,201
175806207,2537
175806207,201
31162623,44
31162623,51
31162623,51
49681553,2879
49681553,2795
100006904,2880
100006904,2802
100006904,2803
100006904,2803
100006904,77
165748292,2810
154021500,2795
110590953,2881
110590953,112
110590953,137
110590953,2882
110590953,112
110590953,2883
110590953,112
110590953,1136
110590953,2795
110590953,112
2197086420,158
2197086420,158
56583257,2884
56583257,2885
56583257,2886
56583257,2887
50981729,2888
2202387091,2558
2202387091,2889
2202387091,2558
213769894,2890
213769894,2546
213769894,2546
213769894,193
213769894,2546
213769894,204
59705520,2891
80417990,2218
80417990,2892
80417990,2893
80417990,2894
80417990,2895
70539007,2870
156695400,2896
473338133,2897
473338133,2792
191465222,137
191465222,300
191465222,258
191465222,288
191465222,38
242425204,317
242425204,318
242425204,309
